OU Size: 4x4
layer,time_s,energy_J
16,1.271751e-08,4.508467e-07
Total,,,
Latency (max),2.242046e-04,
Energy (sum),,1.691614e-03,
EDP, , ,3.792677e-07

OU Size: 52x4
layer,time_s,energy_J
1,1.552186e-04,1.027509e-05
2,3.311330e-03,2.192019e-04
3,1.655665e-03,1.096010e-04
4,2.788494e-03,2.192019e-04
5,6.216142e-04,1.096010e-04
6,6.020778e-04,2.192019e-04
7,5.778380e-04,2.192019e-04
8,1.453042e-04,1.096010e-04
9,1.470931e-04,2.192019e-04
10,1.483142e-04,2.192019e-04
11,3.646084e-05,5.480048e-05
12,3.636073e-05,5.480048e-05
13,3.678918e-05,5.480048e-05
14,1.787418e-08,1.217793e-07
15,2.050175e-07,1.988226e-06
16,1.878278e-07,4.854067e-07
Total,,,
Latency (max),3.311330e-03,
Energy (sum),,1.821286e-03,
EDP, , ,6.030879e-06

OU Size: 52x8
layer,time_s,energy_J
1,7.760929e-05,1.027899e-05
2,1.655665e-03,2.192851e-04
3,8.278324e-04,1.096426e-04
4,1.394247e-03,2.192851e-04
5,3.108071e-04,1.096426e-04
6,3.010389e-04,2.192851e-04
7,2.889190e-04,2.192851e-04
8,7.265212e-05,1.096426e-04
9,7.354653e-05,2.192851e-04
10,7.415711e-05,2.192851e-04
11,1.823042e-05,5.482129e-05
12,1.818036e-05,5.482129e-05
13,1.839459e-05,5.482129e-05
14,8.937091e-09,1.218255e-07
15,1.025088e-07,1.988981e-06
16,9.391392e-08,4.855910e-07
Total,,,
Latency (max),1.655665e-03,
Energy (sum),,1.821978e-03,
EDP, , ,3.016585e-06

OU Size: 52x12
layer,time_s,energy_J
1,5.173953e-05,1.028289e-05
2,1.103777e-03,2.193684e-04
3,5.518883e-04,1.096842e-04
4,9.294981e-04,2.193684e-04
5,2.072047e-04,1.096842e-04
6,2.006926e-04,2.193684e-04
7,1.926127e-04,2.193684e-04
8,4.843475e-05,1.096842e-04
9,4.903102e-05,2.193684e-04
10,4.943808e-05,2.193684e-04
11,1.215361e-05,5.484210e-05
12,1.212024e-05,5.484210e-05
13,1.226306e-05,5.484210e-05
14,5.958061e-09,1.218717e-07
15,6.833917e-08,1.989736e-06
16,6.260928e-08,4.857754e-07
Total,,,
Latency (max),1.103777e-03,
Energy (sum),,1.822669e-03,
EDP, , ,2.011820e-06

OU Size: 52x16
layer,time_s,energy_J
1,3.880464e-05,1.028679e-05
2,8.278324e-04,2.194516e-04
3,4.139162e-04,1.097258e-04
4,6.971236e-04,2.194516e-04
5,1.554035e-04,1.097258e-04
6,1.505194e-04,2.194516e-04
7,1.444595e-04,2.194516e-04
8,3.632606e-05,1.097258e-04
9,3.677327e-05,2.194516e-04
10,3.707856e-05,2.194516e-04
11,9.115209e-06,5.486290e-05
12,9.090182e-06,5.486290e-05
13,9.197294e-06,5.486290e-05
14,4.468546e-09,1.219180e-07
15,5.125438e-08,1.990491e-06
16,4.695696e-08,4.859597e-07
Total,,,
Latency (max),8.278324e-04,
Energy (sum),,1.823361e-03,
EDP, , ,1.509437e-06

OU Size: 52x20
layer,time_s,energy_J
1,3.104372e-05,1.029070e-05
2,6.622659e-04,2.195349e-04
3,3.311330e-04,1.097674e-04
4,5.576989e-04,2.195349e-04
5,1.243228e-04,1.097674e-04
6,1.204156e-04,2.195349e-04
7,1.155676e-04,2.195349e-04
8,2.906085e-05,1.097674e-04
9,2.941861e-05,2.195349e-04
10,2.966285e-05,2.195349e-04
11,7.292167e-06,5.488371e-05
12,7.272146e-06,5.488371e-05
13,7.357835e-06,5.488371e-05
14,3.574836e-09,1.219642e-07
15,4.100350e-08,1.991246e-06
16,3.756557e-08,4.861440e-07
Total,,,
Latency (max),6.622659e-04,
Energy (sum),,1.824053e-03,
EDP, , ,1.208008e-06

OU Size: 52x24
layer,time_s,energy_J
1,2.586976e-05,1.029460e-05
2,5.518883e-04,2.196181e-04
3,2.759441e-04,1.098090e-04
4,4.647491e-04,2.196181e-04
5,1.036024e-04,1.098090e-04
6,1.003463e-04,2.196181e-04
7,9.630633e-05,2.196181e-04
8,2.421737e-05,1.098090e-04
9,2.451551e-05,2.196181e-04
10,2.471904e-05,2.196181e-04
11,6.076806e-06,5.490452e-05
12,6.060121e-06,5.490452e-05
13,6.131529e-06,5.490452e-05
14,2.979030e-09,1.220105e-07
15,3.416959e-08,1.992001e-06
16,3.130464e-08,4.863283e-07
Total,,,
Latency (max),5.518883e-04,
Energy (sum),,1.824744e-03,
EDP, , ,1.007055e-06

OU Size: 52x28
layer,time_s,energy_J
1,2.217408e-05,1.029850e-05
2,4.730471e-04,2.197013e-04
3,2.365235e-04,1.098507e-04
4,3.983563e-04,2.197013e-04
5,8.880202e-05,1.098507e-04
6,8.601111e-05,2.197013e-04
7,8.254829e-05,2.197013e-04
8,2.075775e-05,1.098507e-04
9,2.101330e-05,2.197013e-04
10,2.118775e-05,2.197013e-04
11,5.208691e-06,5.492533e-05
12,5.194390e-06,5.492533e-05
13,5.255597e-06,5.492533e-05
14,2.553455e-09,1.220567e-07
15,2.928822e-08,1.992756e-06
16,2.683255e-08,4.865126e-07
Total,,,
Latency (max),4.730471e-04,
Energy (sum),,1.825436e-03,
EDP, , ,8.635171e-07

OU Size: 52x32
layer,time_s,energy_J
1,1.940232e-05,1.030240e-05
2,4.139162e-04,2.197846e-04
3,2.069581e-04,1.098923e-04
4,3.485618e-04,2.197846e-04
5,7.770177e-05,1.098923e-04
6,7.525972e-05,2.197846e-04
7,7.222975e-05,2.197846e-04
8,1.816303e-05,1.098923e-04
9,1.838663e-05,2.197846e-04
10,1.853928e-05,2.197846e-04
11,4.557605e-06,5.494614e-05
12,4.545091e-06,5.494614e-05
13,4.598647e-06,5.494614e-05
14,2.234273e-09,1.221030e-07
15,2.562719e-08,1.993511e-06
16,2.347848e-08,4.866970e-07
Total,,,
Latency (max),4.139162e-04,
Energy (sum),,1.826127e-03,
EDP, , ,7.558637e-07

OU Size: 52x36
layer,time_s,energy_J
1,1.724651e-05,1.030630e-05
2,3.679255e-04,2.198678e-04
3,1.839628e-04,1.099339e-04
4,3.098327e-04,2.198678e-04
5,6.906824e-05,1.099339e-04
6,6.689753e-05,2.198678e-04
7,6.420422e-05,2.198678e-04
8,1.614492e-05,1.099339e-04
9,1.634367e-05,2.198678e-04
10,1.647936e-05,2.198678e-04
11,4.051204e-06,5.496695e-05
12,4.040081e-06,5.496695e-05
13,4.087686e-06,5.496695e-05
14,1.986020e-09,1.221492e-07
15,2.277972e-08,1.994266e-06
16,2.086976e-08,4.868813e-07
Total,,,
Latency (max),3.679255e-04,
Energy (sum),,1.826819e-03,
EDP, , ,6.721333e-07

OU Size: 52x40
layer,time_s,energy_J
1,1.552186e-05,1.031020e-05
2,3.311330e-04,2.199510e-04
3,1.655665e-04,1.099755e-04
4,2.788494e-04,2.199510e-04
5,6.216142e-05,1.099755e-04
6,6.020778e-05,2.199510e-04
7,5.778380e-05,2.199510e-04
8,1.453042e-05,1.099755e-04
9,1.470931e-05,2.199510e-04
10,1.483142e-05,2.199510e-04
11,3.646084e-06,5.498776e-05
12,3.636073e-06,5.498776e-05
13,3.678918e-06,5.498776e-05
14,1.787418e-09,1.221954e-07
15,2.050175e-08,1.995021e-06
16,1.878278e-08,4.870656e-07
Total,,,
Latency (max),3.311330e-04,
Energy (sum),,1.827510e-03,
EDP, , ,6.051490e-07

OU Size: 52x44
layer,time_s,energy_J
1,1.411078e-05,1.031411e-05
2,3.010300e-04,2.200343e-04
3,1.505150e-04,1.100171e-04
4,2.534995e-04,2.200343e-04
5,5.651038e-05,1.100171e-04
6,5.473434e-05,2.200343e-04
7,5.253073e-05,2.200343e-04
8,1.320948e-05,1.100171e-04
9,1.337210e-05,2.200343e-04
10,1.348311e-05,2.200343e-04
11,3.314622e-06,5.500857e-05
12,3.305521e-06,5.500857e-05
13,3.344471e-06,5.500857e-05
14,1.624926e-09,1.222417e-07
15,1.863796e-08,1.995776e-06
16,1.707526e-08,4.872499e-07
Total,,,
Latency (max),3.010300e-04,
Energy (sum),,1.828202e-03,
EDP, , ,5.503436e-07

OU Size: 52x48
layer,time_s,energy_J
1,1.293488e-05,1.031801e-05
2,2.759441e-04,2.201175e-04
3,1.379721e-04,1.100588e-04
4,2.323745e-04,2.201175e-04
5,5.180118e-05,1.100588e-04
6,5.017315e-05,2.201175e-04
7,4.815317e-05,2.201175e-04
8,1.210869e-05,1.100588e-04
9,1.225776e-05,2.201175e-04
10,1.235952e-05,2.201175e-04
11,3.038403e-06,5.502938e-05
12,3.030061e-06,5.502938e-05
13,3.065765e-06,5.502938e-05
14,1.489515e-09,1.222879e-07
15,1.708479e-08,1.996531e-06
16,1.565232e-08,4.874342e-07
Total,,,
Latency (max),2.759441e-04,
Energy (sum),,1.828894e-03,
EDP, , ,5.046725e-07

OU Size: 52x52
layer,time_s,energy_J
1,1.193989e-05,1.032191e-05
2,2.547177e-04,2.202007e-04
3,1.273588e-04,1.101004e-04
4,2.144996e-04,2.202007e-04
5,4.781647e-05,1.101004e-04
6,4.631367e-05,2.202007e-04
7,4.444908e-05,2.202007e-04
8,1.117725e-05,1.101004e-04
9,1.131485e-05,2.202007e-04
10,1.140879e-05,2.202007e-04
11,2.804680e-06,5.505018e-05
12,2.796979e-06,5.505018e-05
13,2.829937e-06,5.505018e-05
14,1.374937e-09,1.223342e-07
15,1.577058e-08,1.997286e-06
16,1.444830e-08,4.876186e-07
Total,,,
Latency (max),2.547177e-04,
Energy (sum),,1.829585e-03,
EDP, , ,4.660277e-07

OU Size: 52x56
layer,time_s,energy_J
1,1.108704e-05,1.032581e-05
2,2.365235e-04,2.202840e-04
3,1.182618e-04,1.101420e-04
4,1.991782e-04,2.202840e-04
5,4.440101e-05,1.101420e-04
6,4.300555e-05,2.202840e-04
7,4.127414e-05,2.202840e-04
8,1.037887e-05,1.101420e-04
9,1.050665e-05,2.202840e-04
10,1.059387e-05,2.202840e-04
11,2.604345e-06,5.507099e-05
12,2.597195e-06,5.507099e-05
13,2.627798e-06,5.507099e-05
14,1.276727e-09,1.223804e-07
15,1.464411e-08,1.998041e-06
16,1.341627e-08,4.878029e-07
Total,,,
Latency (max),2.365235e-04,
Energy (sum),,1.830277e-03,
EDP, , ,4.329036e-07

OU Size: 52x60
layer,time_s,energy_J
1,1.034791e-05,1.032971e-05
2,2.207553e-04,2.203672e-04
3,1.103777e-04,1.101836e-04
4,1.858996e-04,2.203672e-04
5,4.144094e-05,1.101836e-04
6,4.013852e-05,2.203672e-04
7,3.852253e-05,2.203672e-04
8,9.686949e-06,1.101836e-04
9,9.806204e-06,2.203672e-04
10,9.887615e-06,2.203672e-04
11,2.430722e-06,5.509180e-05
12,2.424049e-06,5.509180e-05
13,2.452612e-06,5.509180e-05
14,1.191612e-09,1.224266e-07
15,1.366783e-08,1.998796e-06
16,1.252186e-08,4.879872e-07
Total,,,
Latency (max),2.207553e-04,
Energy (sum),,1.830968e-03,
EDP, , ,4.041960e-07

OU Size: 52x64
layer,time_s,energy_J
1,9.701161e-06,1.033361e-05
2,2.069581e-04,2.204504e-04
3,1.034791e-04,1.102252e-04
4,1.742809e-04,2.204504e-04
5,3.885088e-05,1.102252e-04
6,3.762986e-05,2.204504e-04
7,3.611488e-05,2.204504e-04
8,9.081515e-06,1.102252e-04
9,9.193317e-06,2.204504e-04
10,9.269639e-06,2.204504e-04
11,2.278802e-06,5.511261e-05
12,2.272546e-06,5.511261e-05
13,2.299323e-06,5.511261e-05
14,1.117136e-09,1.224729e-07
15,1.281359e-08,1.999551e-06
16,1.173924e-08,4.881715e-07
Total,,,
Latency (max),2.069581e-04,
Energy (sum),,1.831660e-03,
EDP, , ,3.790769e-07

OU Size: 56x4
layer,time_s,energy_J
1,1.441315e-04,1.106518e-05
2,3.074806e-03,2.360572e-04
3,1.537403e-03,1.180286e-04
4,2.589316e-03,2.360572e-04
5,5.772131e-04,1.180286e-04
6,5.590722e-04,2.360572e-04
7,5.365639e-04,2.360572e-04
8,1.349254e-04,1.180286e-04
9,1.365864e-04,2.360572e-04
10,1.377204e-04,2.360572e-04
11,3.385649e-05,5.901430e-05
12,3.376353e-05,5.901430e-05
13,3.416138e-05,5.901430e-05
14,1.659746e-08,1.311433e-07
15,1.903734e-07,2.141108e-06
16,1.744116e-07,5.227315e-07
Total,,,
Latency (max),3.074806e-03,
Energy (sum),,1.961332e-03,
EDP, , ,6.030716e-06

OU Size: 56x8
layer,time_s,energy_J
1,7.206577e-05,1.106908e-05
2,1.537403e-03,2.361404e-04
3,7.687015e-04,1.180702e-04
4,1.294658e-03,2.361404e-04
5,2.886066e-04,1.180702e-04
6,2.795361e-04,2.361404e-04
7,2.682819e-04,2.361404e-04
8,6.746268e-05,1.180702e-04
9,6.829321e-05,2.361404e-04
10,6.886018e-05,2.361404e-04
11,1.692825e-05,5.903511e-05
12,1.688177e-05,5.903511e-05
13,1.708069e-05,5.903511e-05
14,8.298728e-09,1.311896e-07
15,9.518670e-08,2.141863e-06
16,8.720578e-08,5.229158e-07
Total,,,
Latency (max),1.537403e-03,
Energy (sum),,1.962024e-03,
EDP, , ,3.016421e-06

OU Size: 56x12
layer,time_s,energy_J
1,4.804385e-05,1.107298e-05
2,1.024935e-03,2.362237e-04
3,5.124677e-04,1.181118e-04
4,8.631054e-04,2.362237e-04
5,1.924044e-04,1.181118e-04
6,1.863574e-04,2.362237e-04
7,1.788546e-04,2.362237e-04
8,4.497512e-05,1.181118e-04
9,4.552881e-05,2.362237e-04
10,4.590678e-05,2.362237e-04
11,1.128550e-05,5.905592e-05
12,1.125451e-05,5.905592e-05
13,1.138713e-05,5.905592e-05
14,5.532485e-09,1.312358e-07
15,6.345780e-08,2.142618e-06
16,5.813719e-08,5.231002e-07
Total,,,
Latency (max),1.024935e-03,
Energy (sum),,1.962715e-03,
EDP, , ,2.011656e-06

OU Size: 56x16
layer,time_s,energy_J
1,3.603288e-05,1.107689e-05
2,7.687015e-04,2.363069e-04
3,3.843508e-04,1.181534e-04
4,6.473290e-04,2.363069e-04
5,1.443033e-04,1.181534e-04
6,1.397681e-04,2.363069e-04
7,1.341410e-04,2.363069e-04
8,3.373134e-05,1.181534e-04
9,3.414660e-05,2.363069e-04
10,3.443009e-05,2.363069e-04
11,8.464123e-06,5.907672e-05
12,8.440883e-06,5.907672e-05
13,8.540344e-06,5.907672e-05
14,4.149364e-09,1.312821e-07
15,4.759335e-08,2.143373e-06
16,4.360289e-08,5.232845e-07
Total,,,
Latency (max),7.687015e-04,
Energy (sum),,1.963407e-03,
EDP, , ,1.509274e-06

OU Size: 56x20
layer,time_s,energy_J
1,2.882631e-05,1.108079e-05
2,6.149612e-04,2.363901e-04
3,3.074806e-04,1.181951e-04
4,5.178632e-04,2.363901e-04
5,1.154426e-04,1.181951e-04
6,1.118144e-04,2.363901e-04
7,1.073128e-04,2.363901e-04
8,2.698507e-05,1.181951e-04
9,2.731728e-05,2.363901e-04
10,2.754407e-05,2.363901e-04
11,6.771298e-06,5.909753e-05
12,6.752707e-06,5.909753e-05
13,6.832275e-06,5.909753e-05
14,3.319491e-09,1.313283e-07
15,3.807468e-08,2.144128e-06
16,3.488231e-08,5.234688e-07
Total,,,
Latency (max),6.149612e-04,
Energy (sum),,1.964098e-03,
EDP, , ,1.207844e-06

OU Size: 56x24
layer,time_s,energy_J
1,2.402192e-05,1.108469e-05
2,5.124677e-04,2.364734e-04
3,2.562338e-04,1.182367e-04
4,4.315527e-04,2.364734e-04
5,9.620219e-05,1.182367e-04
6,9.317870e-05,2.364734e-04
7,8.942731e-05,2.364734e-04
8,2.248756e-05,1.182367e-04
9,2.276440e-05,2.364734e-04
10,2.295339e-05,2.364734e-04
11,5.642749e-06,5.911834e-05
12,5.627256e-06,5.911834e-05
13,5.693563e-06,5.911834e-05
14,2.766243e-09,1.313745e-07
15,3.172890e-08,2.144883e-06
16,2.906859e-08,5.236531e-07
Total,,,
Latency (max),5.124677e-04,
Energy (sum),,1.964790e-03,
EDP, , ,1.006891e-06

OU Size: 56x28
layer,time_s,energy_J
1,2.059022e-05,1.108859e-05
2,4.392580e-04,2.365566e-04
3,2.196290e-04,1.182783e-04
4,3.699023e-04,2.365566e-04
5,8.245902e-05,1.182783e-04
6,7.986746e-05,2.365566e-04
7,7.665198e-05,2.365566e-04
8,1.927505e-05,1.182783e-04
9,1.951235e-05,2.365566e-04
10,1.967434e-05,2.365566e-04
11,4.836642e-06,5.913915e-05
12,4.823362e-06,5.913915e-05
13,4.880197e-06,5.913915e-05
14,2.371065e-09,1.314208e-07
15,2.719620e-08,2.145638e-06
16,2.491594e-08,5.238374e-07
Total,,,
Latency (max),4.392580e-04,
Energy (sum),,1.965481e-03,
EDP, , ,8.633535e-07

OU Size: 56x32
layer,time_s,energy_J
1,1.801644e-05,1.109249e-05
2,3.843508e-04,2.366398e-04
3,1.921754e-04,1.183199e-04
4,3.236645e-04,2.366398e-04
5,7.215164e-05,1.183199e-04
6,6.988403e-05,2.366398e-04
7,6.707048e-05,2.366398e-04
8,1.686567e-05,1.183199e-04
9,1.707330e-05,2.366398e-04
10,1.721504e-05,2.366398e-04
11,4.232061e-06,5.915996e-05
12,4.220442e-06,5.915996e-05
13,4.270172e-06,5.915996e-05
14,2.074682e-09,1.314670e-07
15,2.379668e-08,2.146393e-06
16,2.180145e-08,5.240218e-07
Total,,,
Latency (max),3.843508e-04,
Energy (sum),,1.966173e-03,
EDP, , ,7.557001e-07

OU Size: 56x36
layer,time_s,energy_J
1,1.601462e-05,1.109639e-05
2,3.416451e-04,2.367231e-04
3,1.708226e-04,1.183615e-04
4,2.877018e-04,2.367231e-04
5,6.413479e-05,1.183615e-04
6,6.211913e-05,2.367231e-04
7,5.961821e-05,2.367231e-04
8,1.499171e-05,1.183615e-04
9,1.517627e-05,2.367231e-04
10,1.530226e-05,2.367231e-04
11,3.761832e-06,5.918077e-05
12,3.751504e-06,5.918077e-05
13,3.795709e-06,5.918077e-05
14,1.844162e-09,1.315133e-07
15,2.115260e-08,2.147148e-06
16,1.937906e-08,5.242061e-07
Total,,,
Latency (max),3.416451e-04,
Energy (sum),,1.966865e-03,
EDP, , ,6.719697e-07

OU Size: 56x40
layer,time_s,energy_J
1,1.441315e-05,1.110030e-05
2,3.074806e-04,2.368063e-04
3,1.537403e-04,1.184032e-04
4,2.589316e-04,2.368063e-04
5,5.772131e-05,1.184032e-04
6,5.590722e-05,2.368063e-04
7,5.365639e-05,2.368063e-04
8,1.349254e-05,1.184032e-04
9,1.365864e-05,2.368063e-04
10,1.377204e-05,2.368063e-04
11,3.385649e-06,5.920158e-05
12,3.376353e-06,5.920158e-05
13,3.416138e-06,5.920158e-05
14,1.659746e-09,1.315595e-07
15,1.903734e-08,2.147903e-06
16,1.744116e-08,5.243904e-07
Total,,,
Latency (max),3.074806e-04,
Energy (sum),,1.967556e-03,
EDP, , ,6.049854e-07

OU Size: 56x44
layer,time_s,energy_J
1,1.310287e-05,1.110420e-05
2,2.795278e-04,2.368896e-04
3,1.397639e-04,1.184448e-04
4,2.353924e-04,2.368896e-04
5,5.247392e-05,1.184448e-04
6,5.082475e-05,2.368896e-04
7,4.877853e-05,2.368896e-04
8,1.226594e-05,1.184448e-04
9,1.241695e-05,2.368896e-04
10,1.252003e-05,2.368896e-04
11,3.077863e-06,5.922239e-05
12,3.069412e-06,5.922239e-05
13,3.105580e-06,5.922239e-05
14,1.508860e-09,1.316058e-07
15,1.730667e-08,2.148658e-06
16,1.585560e-08,5.245747e-07
Total,,,
Latency (max),2.795278e-04,
Energy (sum),,1.968248e-03,
EDP, , ,5.501800e-07

OU Size: 56x48
layer,time_s,energy_J
1,1.201096e-05,1.110810e-05
2,2.562338e-04,2.369728e-04
3,1.281169e-04,1.184864e-04
4,2.157763e-04,2.369728e-04
5,4.810110e-05,1.184864e-04
6,4.658935e-05,2.369728e-04
7,4.471366e-05,2.369728e-04
8,1.124378e-05,1.184864e-04
9,1.138220e-05,2.369728e-04
10,1.147670e-05,2.369728e-04
11,2.821374e-06,5.924320e-05
12,2.813628e-06,5.924320e-05
13,2.846781e-06,5.924320e-05
14,1.383121e-09,1.316520e-07
15,1.586445e-08,2.149413e-06
16,1.453430e-08,5.247590e-07
Total,,,
Latency (max),2.562338e-04,
Energy (sum),,1.968939e-03,
EDP, , ,5.045089e-07

OU Size: 56x52
layer,time_s,energy_J
1,1.108704e-05,1.111200e-05
2,2.365235e-04,2.370560e-04
3,1.182618e-04,1.185280e-04
4,1.991782e-04,2.370560e-04
5,4.440101e-05,1.185280e-04
6,4.300555e-05,2.370560e-04
7,4.127414e-05,2.370560e-04
8,1.037887e-05,1.185280e-04
9,1.050665e-05,2.370560e-04
10,1.059387e-05,2.370560e-04
11,2.604345e-06,5.926401e-05
12,2.597195e-06,5.926401e-05
13,2.627798e-06,5.926401e-05
14,1.276727e-09,1.316982e-07
15,1.464411e-08,2.150168e-06
16,1.341627e-08,5.249434e-07
Total,,,
Latency (max),2.365235e-04,
Energy (sum),,1.969631e-03,
EDP, , ,4.658641e-07

OU Size: 56x56
layer,time_s,energy_J
1,1.029511e-05,1.111590e-05
2,2.196290e-04,2.371393e-04
3,1.098145e-04,1.185696e-04
4,1.849512e-04,2.371393e-04
5,4.122951e-05,1.185696e-04
6,3.993373e-05,2.371393e-04
7,3.832599e-05,2.371393e-04
8,9.637526e-06,1.185696e-04
9,9.756173e-06,2.371393e-04
10,9.837168e-06,2.371393e-04
11,2.418321e-06,5.928481e-05
12,2.411681e-06,5.928481e-05
13,2.440098e-06,5.928481e-05
14,1.185533e-09,1.317445e-07
15,1.359810e-08,2.150923e-06
16,1.245797e-08,5.251277e-07
Total,,,
Latency (max),2.196290e-04,
Energy (sum),,1.970323e-03,
EDP, , ,4.327400e-07

OU Size: 56x60
layer,time_s,energy_J
1,9.608769e-06,1.111980e-05
2,2.049871e-04,2.372225e-04
3,1.024935e-04,1.186112e-04
4,1.726211e-04,2.372225e-04
5,3.848088e-05,1.186112e-04
6,3.727148e-05,2.372225e-04
7,3.577092e-05,2.372225e-04
8,8.995024e-06,1.186112e-04
9,9.105761e-06,2.372225e-04
10,9.181357e-06,2.372225e-04
11,2.257099e-06,5.930562e-05
12,2.250902e-06,5.930562e-05
13,2.277425e-06,5.930562e-05
14,1.106497e-09,1.317907e-07
15,1.269156e-08,2.151678e-06
16,1.162744e-08,5.253120e-07
Total,,,
Latency (max),2.049871e-04,
Energy (sum),,1.971014e-03,
EDP, , ,4.040324e-07

OU Size: 56x64
layer,time_s,energy_J
1,9.008221e-06,1.112371e-05
2,1.921754e-04,2.373057e-04
3,9.608769e-05,1.186529e-04
4,1.618323e-04,2.373057e-04
5,3.607582e-05,1.186529e-04
6,3.494201e-05,2.373057e-04
7,3.353524e-05,2.373057e-04
8,8.432835e-06,1.186529e-04
9,8.536651e-06,2.373057e-04
10,8.607522e-06,2.373057e-04
11,2.116031e-06,5.932643e-05
12,2.110221e-06,5.932643e-05
13,2.135086e-06,5.932643e-05
14,1.037341e-09,1.318370e-07
15,1.189834e-08,2.152433e-06
16,1.090072e-08,5.254963e-07
Total,,,
Latency (max),1.921754e-04,
Energy (sum),,1.971706e-03,
EDP, , ,3.789133e-07

OU Size: 60x4
layer,time_s,energy_J
1,1.345228e-04,1.185527e-05
2,2.869819e-03,2.529125e-04
3,1.434910e-03,1.264562e-04
4,2.416695e-03,2.529125e-04
5,5.387323e-04,1.264562e-04
6,5.218007e-04,2.529125e-04
7,5.007929e-04,2.529125e-04
8,1.259303e-04,1.264562e-04
9,1.274807e-04,2.529125e-04
10,1.285390e-04,2.529125e-04
11,3.159939e-05,6.322812e-05
12,3.151263e-05,6.322812e-05
13,3.188395e-05,6.322812e-05
14,1.549096e-08,1.405074e-07
15,1.776818e-07,2.293991e-06
16,1.627841e-07,5.600563e-07
Total,,,
Latency (max),2.869819e-03,
Energy (sum),,2.101378e-03,
EDP, , ,6.030574e-06

OU Size: 60x8
layer,time_s,energy_J
1,6.726138e-05,1.185917e-05
2,1.434910e-03,2.529957e-04
3,7.174548e-04,1.264979e-04
4,1.208348e-03,2.529957e-04
5,2.693661e-04,1.264979e-04
6,2.609004e-04,2.529957e-04
7,2.503965e-04,2.529957e-04
8,6.296517e-05,1.264979e-04
9,6.374033e-05,2.529957e-04
10,6.426950e-05,2.529957e-04
11,1.579970e-05,6.324893e-05
12,1.575632e-05,6.324893e-05
13,1.594198e-05,6.324893e-05
14,7.745479e-09,1.405537e-07
15,8.884092e-08,2.294746e-06
16,8.139207e-08,5.602406e-07
Total,,,
Latency (max),1.434910e-03,
Energy (sum),,2.102069e-03,
EDP, , ,3.016279e-06

OU Size: 60x12
layer,time_s,energy_J
1,4.484092e-05,1.186308e-05
2,9.566064e-04,2.530789e-04
3,4.783032e-04,1.265395e-04
4,8.055650e-04,2.530789e-04
5,1.795774e-04,1.265395e-04
6,1.739336e-04,2.530789e-04
7,1.669310e-04,2.530789e-04
8,4.197678e-05,1.265395e-04
9,4.249355e-05,2.530789e-04
10,4.284633e-05,2.530789e-04
11,1.053313e-05,6.326974e-05
12,1.050421e-05,6.326974e-05
13,1.062798e-05,6.326974e-05
14,5.163653e-09,1.405999e-07
15,5.922728e-08,2.295501e-06
16,5.426138e-08,5.604250e-07
Total,,,
Latency (max),9.566064e-04,
Energy (sum),,2.102761e-03,
EDP, , ,2.011514e-06

OU Size: 60x16
layer,time_s,energy_J
1,3.363069e-05,1.186698e-05
2,7.174548e-04,2.531622e-04
3,3.587274e-04,1.265811e-04
4,6.041738e-04,2.531622e-04
5,1.346831e-04,1.265811e-04
6,1.304502e-04,2.531622e-04
7,1.251982e-04,2.531622e-04
8,3.148259e-05,1.265811e-04
9,3.187016e-05,2.531622e-04
10,3.213475e-05,2.531622e-04
11,7.899848e-06,6.329055e-05
12,7.878158e-06,6.329055e-05
13,7.970988e-06,6.329055e-05
14,3.872740e-09,1.406461e-07
15,4.442046e-08,2.296256e-06
16,4.069603e-08,5.606093e-07
Total,,,
Latency (max),7.174548e-04,
Energy (sum),,2.103452e-03,
EDP, , ,1.509132e-06

OU Size: 60x20
layer,time_s,energy_J
1,2.690455e-05,1.187088e-05
2,5.739638e-04,2.532454e-04
3,2.869819e-04,1.266227e-04
4,4.833390e-04,2.532454e-04
5,1.077465e-04,1.266227e-04
6,1.043601e-04,2.532454e-04
7,1.001586e-04,2.532454e-04
8,2.518607e-05,1.266227e-04
9,2.549613e-05,2.532454e-04
10,2.570780e-05,2.532454e-04
11,6.319878e-06,6.331135e-05
12,6.302526e-06,6.331135e-05
13,6.376790e-06,6.331135e-05
14,3.098192e-09,1.406924e-07
15,3.553637e-08,2.297011e-06
16,3.255683e-08,5.607936e-07
Total,,,
Latency (max),5.739638e-04,
Energy (sum),,2.104144e-03,
EDP, , ,1.207703e-06

OU Size: 60x24
layer,time_s,energy_J
1,2.242046e-05,1.187478e-05
2,4.783032e-04,2.533287e-04
3,2.391516e-04,1.266643e-04
4,4.027825e-04,2.533287e-04
5,8.978871e-05,1.266643e-04
6,8.696679e-05,2.533287e-04
7,8.346549e-05,2.533287e-04
8,2.098839e-05,1.266643e-04
9,2.124678e-05,2.533287e-04
10,2.142317e-05,2.533287e-04
11,5.266565e-06,6.333216e-05
12,5.252105e-06,6.333216e-05
13,5.313992e-06,6.333216e-05
14,2.581826e-09,1.407386e-07
15,2.961364e-08,2.297766e-06
16,2.713069e-08,5.609779e-07
Total,,,
Latency (max),4.783032e-04,
Energy (sum),,2.104836e-03,
EDP, , ,1.006750e-06

OU Size: 60x28
layer,time_s,energy_J
1,1.921754e-05,1.187868e-05
2,4.099742e-04,2.534119e-04
