OU Size: 4x4
layer,time_s,energy_J
4,2.922964e-04,5.217421e-04
5,1.461482e-04,2.608710e-04
6,1.788565e-04,5.217421e-04
7,2.922964e-04,5.217421e-04
8,1.026099e-04,2.608710e-04
9,1.038731e-04,5.217421e-04
10,1.047355e-04,5.217421e-04
11,2.574765e-05,1.304355e-04
12,2.567696e-05,1.304355e-04
13,2.597952e-05,1.304355e-04
14,1.262226e-08,2.898577e-07
15,1.447778e-07,4.732355e-06
16,1.326389e-07,1.155360e-06
Total,,,
Latency (max),2.922964e-04,
Energy (sum),,4.335006e-03,
EDP, , ,2.140061e-04

OU Size: 32x112
layer,time_s,energy_J
1,1.321206e-05,2.475132e-05
2,2.818572e-04,5.280281e-04
3,1.409286e-04,2.640141e-04
4,2.818572e-04,5.280281e-04
5,1.409286e-04,2.640141e-04
6,1.724687e-04,5.280281e-04
7,2.818572e-04,5.280281e-04
8,9.894527e-05,2.640141e-04
9,1.001634e-04,5.280281e-04
10,1.009949e-04,5.280281e-04
11,2.482809e-05,1.320070e-04
12,2.475992e-05,1.320070e-04
13,2.505168e-05,1.320070e-04
14,1.217147e-08,2.933500e-07
15,1.396072e-07,4.789371e-06
16,1.279018e-07,1.169280e-06
Total,,,
Latency (max),2.818572e-04,
Energy (sum),,4.387235e-03,
EDP, , ,2.013904e-04

OU Size: 32x116
layer,time_s,energy_J
1,1.275647e-05,2.504598e-05
2,2.721380e-04,5.343142e-04
3,1.360690e-04,2.671571e-04
4,2.721380e-04,5.343142e-04
5,1.360690e-04,2.671571e-04
6,1.665215e-04,5.343142e-04
7,2.721380e-04,5.343142e-04
8,9.553336e-05,2.671571e-04
9,9.670946e-05,5.343142e-04
10,9.751234e-05,5.343142e-04
11,2.397195e-05,1.335785e-04
12,2.390613e-05,1.335785e-04
13,2.418783e-05,1.335785e-04
14,1.175176e-08,2.968422e-07
15,1.347931e-07,4.846387e-06
16,1.234914e-07,1.183200e-06
Total,,,
Latency (max),2.721380e-04,
Energy (sum),,4.439464e-03,
EDP, , ,1.899759e-04

OU Size: 32x120
layer,time_s,energy_J
1,1.233125e-05,2.534064e-05
2,2.630667e-04,5.406002e-04
3,1.315334e-04,2.703001e-04
4,2.630667e-04,5.406002e-04
5,1.315334e-04,2.703001e-04
6,1.609708e-04,5.406002e-04
7,2.630667e-04,5.406002e-04
8,9.234892e-05,2.703001e-04
9,9.348581e-05,5.406002e-04
10,9.426193e-05,5.406002e-04
11,2.317289e-05,1.351501e-04
12,2.310926e-05,1.351501e-04
13,2.338156e-05,1.351501e-04
14,1.136004e-08,3.003345e-07
15,1.303000e-07,4.903404e-06
16,1.193750e-07,1.197120e-06
Total,,,
Latency (max),2.630667e-04,
Energy (sum),,4.491693e-03,
EDP, , ,1.796104e-04

OU Size: 32x124
layer,time_s,energy_J
1,1.193347e-05,2.563529e-05
2,2.545807e-04,5.468863e-04
3,1.272904e-04,2.734431e-04
4,2.545807e-04,5.468863e-04
5,1.272904e-04,2.734431e-04
6,1.557782e-04,5.468863e-04
7,2.545807e-04,5.468863e-04
8,8.936992e-05,2.734431e-04
9,9.047014e-05,5.468863e-04
10,9.122122e-05,5.468863e-04
11,2.242537e-05,1.367216e-04
12,2.236380e-05,1.367216e-04
13,2.262732e-05,1.367216e-04
14,1.099358e-08,3.038268e-07
15,1.260968e-07,4.960420e-06
16,1.155242e-07,1.211040e-06
Total,,,
Latency (max),2.545807e-04,
Energy (sum),,4.543922e-03,
EDP, , ,1.701655e-04

OU Size: 32x128
layer,time_s,energy_J
1,1.156055e-05,2.592995e-05
2,2.466251e-04,5.531723e-04
3,1.233125e-04,2.765862e-04
4,2.466251e-04,5.531723e-04
5,1.233125e-04,2.765862e-04
6,1.509102e-04,5.531723e-04
7,2.466251e-04,5.531723e-04
8,8.657711e-05,2.765862e-04
9,8.764295e-05,5.531723e-04
10,8.837056e-05,5.531723e-04
11,2.172458e-05,1.382931e-04
12,2.166493e-05,1.382931e-04
13,2.192022e-05,1.382931e-04
14,1.065003e-08,3.073190e-07
15,1.221563e-07,5.017436e-06
16,1.119141e-07,1.224960e-06
Total,,,
Latency (max),2.466251e-04,
Energy (sum),,4.596151e-03,
EDP, , ,1.615319e-04

OU Size: 36x4
layer,time_s,energy_J
1,3.288334e-04,1.885815e-05
2,7.015113e-03,4.023072e-04
3,3.507557e-03,2.011536e-04
4,7.015113e-03,4.023072e-04
5,3.507557e-03,2.011536e-04
6,4.292555e-03,4.023072e-04
7,7.015113e-03,4.023072e-04
8,2.462638e-03,2.011536e-04
9,2.492955e-03,4.023072e-04
10,2.513652e-03,4.023072e-04
11,6.179437e-04,1.005768e-04
12,6.162470e-04,1.005768e-04
13,6.235084e-04,1.005768e-04
14,3.029343e-07,2.235047e-07
15,3.474667e-06,3.649044e-06
16,3.183334e-06,8.908800e-07
Total,,,
Latency (max),7.015113e-03,
Energy (sum),,3.342656e-03,
EDP, , ,9.504965e-02

OU Size: 36x8
layer,time_s,energy_J
1,1.644167e-04,1.915281e-05
2,3.507557e-03,4.085932e-04
3,1.753778e-03,2.042966e-04
4,3.507557e-03,4.085932e-04
5,1.753778e-03,2.042966e-04
6,2.146278e-03,4.085932e-04
7,3.507557e-03,4.085932e-04
8,1.231319e-03,2.042966e-04
9,1.246478e-03,4.085932e-04
10,1.256826e-03,4.085932e-04
11,3.089718e-04,1.021483e-04
12,3.081235e-04,1.021483e-04
13,3.117542e-04,1.021483e-04
14,1.514671e-07,2.269970e-07
15,1.737334e-06,3.706061e-06
16,1.591667e-06,9.048000e-07
Total,,,
Latency (max),3.507557e-03,
Energy (sum),,3.394885e-03,
EDP, , ,2.413370e-02

OU Size: 36x12
layer,time_s,energy_J
1,1.096111e-04,1.944746e-05
2,2.338371e-03,4.148793e-04
3,1.169186e-03,2.074396e-04
4,2.338371e-03,4.148793e-04
5,1.169186e-03,2.074396e-04
6,1.430852e-03,4.148793e-04
7,2.338371e-03,4.148793e-04
8,8.208793e-04,2.074396e-04
9,8.309850e-04,4.148793e-04
10,8.378838e-04,4.148793e-04
11,2.059812e-04,1.037198e-04
12,2.054157e-04,1.037198e-04
13,2.078361e-04,1.037198e-04
14,1.009781e-07,2.304893e-07
15,1.158222e-06,3.763077e-06
16,1.061111e-06,9.187200e-07
Total,,,
Latency (max),2.338371e-03,
Energy (sum),,3.447114e-03,
EDP, , ,1.089111e-02

OU Size: 36x16
layer,time_s,energy_J
1,8.220836e-05,1.974212e-05
2,1.753778e-03,4.211653e-04
3,8.768892e-04,2.105827e-04
4,1.753778e-03,4.211653e-04
5,8.768892e-04,2.105827e-04
6,1.073139e-03,4.211653e-04
7,1.753778e-03,4.211653e-04
8,6.156594e-04,2.105827e-04
9,6.232388e-04,4.211653e-04
10,6.284129e-04,4.211653e-04
11,1.544859e-04,1.052913e-04
12,1.540618e-04,1.052913e-04
13,1.558771e-04,1.052913e-04
14,7.573357e-08,2.339815e-07
15,8.686668e-07,3.820093e-06
16,7.958335e-07,9.326400e-07
Total,,,
Latency (max),1.753778e-03,
Energy (sum),,3.499343e-03,
EDP, , ,6.219069e-03

OU Size: 36x20
layer,time_s,energy_J
1,6.576669e-05,2.003678e-05
2,1.403023e-03,4.274514e-04
3,7.015113e-04,2.137257e-04
4,1.403023e-03,4.274514e-04
5,7.015113e-04,2.137257e-04
6,8.585111e-04,4.274514e-04
7,1.403023e-03,4.274514e-04
8,4.925276e-04,2.137257e-04
9,4.985910e-04,4.274514e-04
10,5.027303e-04,4.274514e-04
11,1.235887e-04,1.068628e-04
12,1.232494e-04,1.068628e-04
13,1.247017e-04,1.068628e-04
14,6.058686e-08,2.374738e-07
15,6.949334e-07,3.877110e-06
16,6.366668e-07,9.465600e-07
Total,,,
Latency (max),1.403023e-03,
Energy (sum),,3.551572e-03,
EDP, , ,4.039610e-03

OU Size: 36x24
layer,time_s,energy_J
1,5.480557e-05,2.033144e-05
2,1.169186e-03,4.337374e-04
3,5.845928e-04,2.168687e-04
4,1.169186e-03,4.337374e-04
5,5.845928e-04,2.168687e-04
6,7.154259e-04,4.337374e-04
7,1.169186e-03,4.337374e-04
8,4.104396e-04,2.168687e-04
9,4.154925e-04,4.337374e-04
10,4.189419e-04,4.337374e-04
11,1.029906e-04,1.084344e-04
12,1.027078e-04,1.084344e-04
13,1.039181e-04,1.084344e-04
14,5.048905e-08,2.409660e-07
15,5.791112e-07,3.934126e-06
16,5.305557e-07,9.604800e-07
Total,,,
Latency (max),1.169186e-03,
Energy (sum),,3.603801e-03,
EDP, , ,2.846539e-03

OU Size: 36x28
layer,time_s,energy_J
1,4.697620e-05,2.062610e-05
2,1.002159e-03,4.400234e-04
3,5.010795e-04,2.200117e-04
4,1.002159e-03,4.400234e-04
5,5.010795e-04,2.200117e-04
6,6.132222e-04,4.400234e-04
7,1.002159e-03,4.400234e-04
8,3.518054e-04,2.200117e-04
9,3.561364e-04,4.400234e-04
10,3.590931e-04,4.400234e-04
11,8.827767e-05,1.100059e-04
12,8.803529e-05,1.100059e-04
13,8.907263e-05,1.100059e-04
14,4.327633e-08,2.444583e-07
15,4.963810e-07,3.991142e-06
16,4.547620e-07,9.744000e-07
Total,,,
Latency (max),1.002159e-03,
Energy (sum),,3.656030e-03,
EDP, , ,2.121644e-03

OU Size: 36x32
layer,time_s,energy_J
1,4.110418e-05,2.092076e-05
2,8.768892e-04,4.463095e-04
3,4.384446e-04,2.231547e-04
4,8.768892e-04,4.463095e-04
5,4.384446e-04,2.231547e-04
6,5.365694e-04,4.463095e-04
7,8.768892e-04,4.463095e-04
8,3.078297e-04,2.231547e-04
9,3.116194e-04,4.463095e-04
10,3.142064e-04,4.463095e-04
11,7.724296e-05,1.115774e-04
12,7.703088e-05,1.115774e-04
13,7.793855e-05,1.115774e-04
14,3.786679e-08,2.479506e-07
15,4.343334e-07,4.048159e-06
16,3.979168e-07,9.883200e-07
Total,,,
Latency (max),8.768892e-04,
Energy (sum),,3.708259e-03,
EDP, , ,1.647589e-03

OU Size: 36x36
layer,time_s,energy_J
1,3.653705e-05,2.121542e-05
2,7.794570e-04,4.525955e-04
3,3.897285e-04,2.262978e-04
4,7.794570e-04,4.525955e-04
5,3.897285e-04,2.262978e-04
6,4.769506e-04,4.525955e-04
7,7.794570e-04,4.525955e-04
8,2.736264e-04,2.262978e-04
9,2.769950e-04,4.525955e-04
10,2.792946e-04,4.525955e-04
11,6.866041e-05,1.131489e-04
12,6.847189e-05,1.131489e-04
13,6.927871e-05,1.131489e-04
14,3.365937e-08,2.514428e-07
15,3.860741e-07,4.105175e-06
16,3.537038e-07,1.002240e-06
Total,,,
Latency (max),7.794570e-04,
Energy (sum),,3.760488e-03,
EDP, , ,1.320134e-03

OU Size: 36x40
layer,time_s,energy_J
1,3.288334e-05,2.151007e-05
2,7.015113e-04,4.588816e-04
3,3.507557e-04,2.294408e-04
4,7.015113e-04,4.588816e-04
5,3.507557e-04,2.294408e-04
6,4.292555e-04,4.588816e-04
7,7.015113e-04,4.588816e-04
8,2.462638e-04,2.294408e-04
9,2.492955e-04,4.588816e-04
10,2.513652e-04,4.588816e-04
11,6.179437e-05,1.147204e-04
12,6.162470e-05,1.147204e-04
13,6.235084e-05,1.147204e-04
14,3.029343e-08,2.549351e-07
15,3.474667e-07,4.162191e-06
16,3.183334e-07,1.016160e-06
Total,,,
Latency (max),7.015113e-04,
Energy (sum),,3.812717e-03,
EDP, , ,1.084160e-03

OU Size: 36x44
layer,time_s,energy_J
1,2.989395e-05,2.180473e-05
2,6.377376e-04,4.651676e-04
3,3.188688e-04,2.325838e-04
4,6.377376e-04,4.651676e-04
5,3.188688e-04,2.325838e-04
6,3.902323e-04,4.651676e-04
7,6.377376e-04,4.651676e-04
8,2.238762e-04,2.325838e-04
9,2.266323e-04,4.651676e-04
10,2.285138e-04,4.651676e-04
11,5.617670e-05,1.162919e-04
12,5.602246e-05,1.162919e-04
13,5.668258e-05,1.162919e-04
14,2.753948e-08,2.584274e-07
15,3.158788e-07,4.219208e-06
16,2.893940e-07,1.030080e-06
Total,,,
Latency (max),6.377376e-04,
Energy (sum),,3.864946e-03,
EDP, , ,9.082741e-04

OU Size: 36x48
layer,time_s,energy_J
1,2.740279e-05,2.209939e-05
2,5.845928e-04,4.714537e-04
3,2.922964e-04,2.357268e-04
4,5.845928e-04,4.714537e-04
5,2.922964e-04,2.357268e-04
6,3.577130e-04,4.714537e-04
7,5.845928e-04,4.714537e-04
8,2.052198e-04,2.357268e-04
9,2.077463e-04,4.714537e-04
10,2.094710e-04,4.714537e-04
11,5.149531e-05,1.178634e-04
12,5.135392e-05,1.178634e-04
13,5.195903e-05,1.178634e-04
14,2.524452e-08,2.619196e-07
15,2.895556e-07,4.276224e-06
16,2.652778e-07,1.044000e-06
Total,,,
Latency (max),5.845928e-04,
Energy (sum),,3.917175e-03,
EDP, , ,7.735161e-04

OU Size: 36x52
layer,time_s,energy_J
1,2.529488e-05,2.239405e-05
2,5.396241e-04,4.777397e-04
3,2.698120e-04,2.388699e-04
4,5.396241e-04,4.777397e-04
5,2.698120e-04,2.388699e-04
6,3.301966e-04,4.777397e-04
7,5.396241e-04,4.777397e-04
8,1.894337e-04,2.388699e-04
9,1.917658e-04,4.777397e-04
10,1.933578e-04,4.777397e-04
11,4.753413e-05,1.194349e-04
12,4.740362e-05,1.194349e-04
13,4.796218e-05,1.194349e-04
14,2.330264e-08,2.654119e-07
15,2.672821e-07,4.333240e-06
16,2.448719e-07,1.057920e-06
Total,,,
Latency (max),5.396241e-04,
Energy (sum),,3.969404e-03,
EDP, , ,6.678785e-04

OU Size: 36x56
layer,time_s,energy_J
1,2.348810e-05,2.268871e-05
2,5.010795e-04,4.840258e-04
3,2.505398e-04,2.420129e-04
4,5.010795e-04,4.840258e-04
5,2.505398e-04,2.420129e-04
6,3.066111e-04,4.840258e-04
7,5.010795e-04,4.840258e-04
8,1.759027e-04,2.420129e-04
9,1.780682e-04,4.840258e-04
10,1.795465e-04,4.840258e-04
11,4.413883e-05,1.210064e-04
12,4.401764e-05,1.210064e-04
13,4.453631e-05,1.210064e-04
14,2.163816e-08,2.689041e-07
15,2.481905e-07,4.390257e-06
16,2.273810e-07,1.071840e-06
Total,,,
Latency (max),5.010795e-04,
Energy (sum),,4.021633e-03,
EDP, , ,5.834521e-04

OU Size: 36x60
layer,time_s,energy_J
1,2.192223e-05,2.298337e-05
2,4.676742e-04,4.903118e-04
3,2.338371e-04,2.451559e-04
4,4.676742e-04,4.903118e-04
5,2.338371e-04,2.451559e-04
6,2.861704e-04,4.903118e-04
7,4.676742e-04,4.903118e-04
8,1.641759e-04,2.451559e-04
9,1.661970e-04,4.903118e-04
10,1.675768e-04,4.903118e-04
11,4.119624e-05,1.225780e-04
12,4.108313e-05,1.225780e-04
13,4.156723e-05,1.225780e-04
14,2.019562e-08,2.723964e-07
15,2.316445e-07,4.447273e-06
16,2.122223e-07,1.085760e-06
Total,,,
Latency (max),4.676742e-04,
Energy (sum),,4.073862e-03,
EDP, , ,5.148523e-04

OU Size: 36x64
layer,time_s,energy_J
1,2.055209e-05,2.327803e-05
2,4.384446e-04,4.965979e-04
3,2.192223e-04,2.482989e-04
4,4.384446e-04,4.965979e-04
5,2.192223e-04,2.482989e-04
6,2.682847e-04,4.965979e-04
7,4.384446e-04,4.965979e-04
8,1.539149e-04,2.482989e-04
9,1.558097e-04,4.965979e-04
10,1.571032e-04,4.965979e-04
11,3.862148e-05,1.241495e-04
12,3.851544e-05,1.241495e-04
13,3.896927e-05,1.241495e-04
14,1.893339e-08,2.758887e-07
15,2.171667e-07,4.504289e-06
16,1.989584e-07,1.099680e-06
Total,,,
Latency (max),4.384446e-04,
Energy (sum),,4.126091e-03,
EDP, , ,4.583083e-04

OU Size: 36x68
layer,time_s,energy_J
1,1.934314e-05,2.357268e-05
2,4.126537e-04,5.028839e-04
3,2.063269e-04,2.514420e-04
4,4.126537e-04,5.028839e-04
5,2.063269e-04,2.514420e-04
6,2.525033e-04,5.028839e-04
7,4.126537e-04,5.028839e-04
8,1.448610e-04,2.514420e-04
9,1.466444e-04,5.028839e-04
10,1.478619e-04,5.028839e-04
11,3.634963e-05,1.257210e-04
12,3.624982e-05,1.257210e-04
13,3.667696e-05,1.257210e-04
14,1.781966e-08,2.793809e-07
15,2.043922e-07,4.561306e-06
16,1.872549e-07,1.113600e-06
Total,,,
Latency (max),4.126537e-04,
Energy (sum),,4.178319e-03,
EDP, , ,4.111144e-04

OU Size: 36x72
layer,time_s,energy_J
1,1.826852e-05,2.386734e-05
2,3.897285e-04,5.091700e-04
3,1.948643e-04,2.545850e-04
4,3.897285e-04,5.091700e-04
5,1.948643e-04,2.545850e-04
6,2.384753e-04,5.091700e-04
7,3.897285e-04,5.091700e-04
8,1.368132e-04,2.545850e-04
9,1.384975e-04,5.091700e-04
10,1.396473e-04,5.091700e-04
11,3.433020e-05,1.272925e-04
12,3.423595e-05,1.272925e-04
13,3.463936e-05,1.272925e-04
14,1.682968e-08,2.828732e-07
15,1.930371e-07,4.618322e-06
16,1.768519e-07,1.127520e-06
Total,,,
Latency (max),3.897285e-04,
Energy (sum),,4.230548e-03,
EDP, , ,3.712877e-04

OU Size: 36x76
layer,time_s,energy_J
1,1.730702e-05,2.416200e-05
2,3.692165e-04,5.154560e-04
3,1.846082e-04,2.577280e-04
4,3.692165e-04,5.154560e-04
5,1.846082e-04,2.577280e-04
6,2.259240e-04,5.154560e-04
7,3.692165e-04,5.154560e-04
8,1.296125e-04,2.577280e-04
9,1.312082e-04,5.154560e-04
10,1.322974e-04,5.154560e-04
11,3.252335e-05,1.288640e-04
12,3.243405e-05,1.288640e-04
13,3.281623e-05,1.288640e-04
14,1.594391e-08,2.863654e-07
15,1.828772e-07,4.675338e-06
16,1.675439e-07,1.141440e-06
Total,,,
Latency (max),3.692165e-04,
Energy (sum),,4.282777e-03,
EDP, , ,3.373473e-04

OU Size: 36x80
layer,time_s,energy_J
1,1.644167e-05,2.445666e-05
2,3.507557e-04,5.217421e-04
3,1.753778e-04,2.608710e-04
4,3.507557e-04,5.217421e-04
5,1.753778e-04,2.608710e-04
6,2.146278e-04,5.217421e-04
7,3.507557e-04,5.217421e-04
8,1.231319e-04,2.608710e-04
9,1.246478e-04,5.217421e-04
10,1.256826e-04,5.217421e-04
11,3.089718e-05,1.304355e-04
12,3.081235e-05,1.304355e-04
13,3.117542e-05,1.304355e-04
14,1.514671e-08,2.898577e-07
15,1.737334e-07,4.732355e-06
16,1.591667e-07,1.155360e-06
Total,,,
Latency (max),3.507557e-04,
Energy (sum),,4.335006e-03,
EDP, , ,3.081688e-04

OU Size: 36x84
layer,time_s,energy_J
1,1.565873e-05,2.475132e-05
2,3.340530e-04,5.280281e-04
3,1.670265e-04,2.640141e-04
4,3.340530e-04,5.280281e-04
5,1.670265e-04,2.640141e-04
6,2.044074e-04,5.280281e-04
7,3.340530e-04,5.280281e-04
8,1.172685e-04,2.640141e-04
9,1.187121e-04,5.280281e-04
10,1.196977e-04,5.280281e-04
11,2.942589e-05,1.320070e-04
12,2.934510e-05,1.320070e-04
13,2.969088e-05,1.320070e-04
14,1.442544e-08,2.933500e-07
15,1.654603e-07,4.789371e-06
16,1.515873e-07,1.169280e-06
Total,,,
Latency (max),3.340530e-04,
Energy (sum),,4.387235e-03,
EDP, , ,2.828859e-04

OU Size: 36x88
layer,time_s,energy_J
1,1.494697e-05,2.504598e-05
2,3.188688e-04,5.343142e-04
3,1.594344e-04,2.671571e-04
4,3.188688e-04,5.343142e-04
5,1.594344e-04,2.671571e-04
6,1.951162e-04,5.343142e-04
7,3.188688e-04,5.343142e-04
8,1.119381e-04,2.671571e-04
9,1.133161e-04,5.343142e-04
10,1.142569e-04,5.343142e-04
11,2.808835e-05,1.335785e-04
12,2.801123e-05,1.335785e-04
13,2.834129e-05,1.335785e-04
14,1.376974e-08,2.968422e-07
15,1.579394e-07,4.846387e-06
16,1.446970e-07,1.183200e-06
Total,,,
Latency (max),3.188688e-04,
Energy (sum),,4.439464e-03,
EDP, , ,2.608219e-04

OU Size: 36x92
layer,time_s,energy_J
1,1.429711e-05,2.534064e-05
2,3.050049e-04,5.406002e-04
3,1.525025e-04,2.703001e-04
4,3.050049e-04,5.406002e-04
5,1.525025e-04,2.703001e-04
6,1.866328e-04,5.406002e-04
7,3.050049e-04,5.406002e-04
8,1.070712e-04,2.703001e-04
9,1.083894e-04,5.406002e-04
10,1.092892e-04,5.406002e-04
11,2.686712e-05,1.351501e-04
12,2.679335e-05,1.351501e-04
13,2.710906e-05,1.351501e-04
14,1.317106e-08,3.003345e-07
15,1.510725e-07,4.903404e-06
16,1.384058e-07,1.197120e-06
Total,,,
Latency (max),3.050049e-04,
Energy (sum),,4.491693e-03,
EDP, , ,2.414423e-04

OU Size: 36x96
layer,time_s,energy_J
1,1.370139e-05,2.563529e-05
2,2.922964e-04,5.468863e-04
3,1.461482e-04,2.734431e-04
4,2.922964e-04,5.468863e-04
5,1.461482e-04,2.734431e-04
6,1.788565e-04,5.468863e-04
7,2.922964e-04,5.468863e-04
8,1.026099e-04,2.734431e-04
9,1.038731e-04,5.468863e-04
10,1.047355e-04,5.468863e-04
11,2.574765e-05,1.367216e-04
12,2.567696e-05,1.367216e-04
13,2.597952e-05,1.367216e-04
14,1.262226e-08,3.038268e-07
15,1.447778e-07,4.960420e-06
16,1.326389e-07,1.211040e-06
Total,,,
Latency (max),2.922964e-04,
Energy (sum),,4.543922e-03,
EDP, , ,2.243197e-04

OU Size: 36x100
layer,time_s,energy_J
1,1.315334e-05,2.592995e-05
2,2.806045e-04,5.531723e-04
3,1.403023e-04,2.765862e-04
4,2.806045e-04,5.531723e-04
5,1.403023e-04,2.765862e-04
6,1.717022e-04,5.531723e-04
7,2.806045e-04,5.531723e-04
8,9.850551e-05,2.765862e-04
9,9.971820e-05,5.531723e-04
10,1.005461e-04,5.531723e-04
11,2.471775e-05,1.382931e-04
12,2.464988e-05,1.382931e-04
13,2.494034e-05,1.382931e-04
14,1.211737e-08,3.073190e-07
15,1.389867e-07,5.017436e-06
16,1.273334e-07,1.224960e-06
Total,,,
Latency (max),2.806045e-04,
Energy (sum),,4.596151e-03,
EDP, , ,2.091092e-04

OU Size: 36x104
layer,time_s,energy_J
1,1.264744e-05,2.622461e-05
2,2.698120e-04,5.594584e-04
3,1.349060e-04,2.797292e-04
4,2.698120e-04,5.594584e-04
5,1.349060e-04,2.797292e-04
6,1.650983e-04,5.594584e-04
7,2.698120e-04,5.594584e-04
8,9.471684e-05,2.797292e-04
9,9.588289e-05,5.594584e-04
10,9.667890e-05,5.594584e-04
11,2.376706e-05,1.398646e-04
12,2.370181e-05,1.398646e-04
13,2.398109e-05,1.398646e-04
14,1.165132e-08,3.108113e-07
15,1.336410e-07,5.074452e-06
16,1.224359e-07,1.238880e-06
Total,,,
Latency (max),2.698120e-04,
Energy (sum),,4.648380e-03,
EDP, , ,1.955302e-04

OU Size: 36x108
layer,time_s,energy_J
1,1.217902e-05,2.651927e-05
2,2.598190e-04,5.657444e-04
3,1.299095e-04,2.828722e-04
4,2.598190e-04,5.657444e-04
5,1.299095e-04,2.828722e-04
6,1.589835e-04,5.657444e-04
7,2.598190e-04,5.657444e-04
8,9.120881e-05,2.828722e-04
9,9.233167e-05,5.657444e-04
10,9.309820e-05,5.657444e-04
11,2.288680e-05,1.414361e-04
12,2.282396e-05,1.414361e-04
13,2.309290e-05,1.414361e-04
14,1.121979e-08,3.143035e-07
15,1.286914e-07,5.131469e-06
16,1.179013e-07,1.252800e-06
Total,,,
Latency (max),2.598190e-04,
Energy (sum),,4.700609e-03,
EDP, , ,1.833520e-04

OU Size: 36x112
layer,time_s,energy_J
1,1.174405e-05,2.681393e-05
2,2.505398e-04,5.720305e-04
3,1.252699e-04,2.860152e-04
4,2.505398e-04,5.720305e-04
5,1.252699e-04,2.860152e-04
6,1.533056e-04,5.720305e-04
7,2.505398e-04,5.720305e-04
8,8.795135e-05,2.860152e-04
9,8.903411e-05,5.720305e-04
10,8.977327e-05,5.720305e-04
11,2.206942e-05,1.430076e-04
12,2.200882e-05,1.430076e-04
13,2.226816e-05,1.430076e-04
14,1.081908e-08,3.177958e-07
15,1.240953e-07,5.188485e-06
16,1.136905e-07,1.266720e-06
Total,,,
Latency (max),2.505398e-04,
Energy (sum),,4.752838e-03,
EDP, , ,1.723836e-04

OU Size: 36x116
layer,time_s,energy_J
1,1.133908e-05,2.710859e-05
2,2.419005e-04,5.783165e-04
3,1.209502e-04,2.891583e-04
4,2.419005e-04,5.783165e-04
5,1.209502e-04,2.891583e-04
6,1.480192e-04,5.783165e-04
7,2.419005e-04,5.783165e-04
8,8.491854e-05,2.891583e-04
9,8.596397e-05,5.783165e-04
10,8.667764e-05,5.783165e-04
11,2.130840e-05,1.445791e-04
12,2.124990e-05,1.445791e-04
13,2.150029e-05,1.445791e-04
14,1.044601e-08,3.212881e-07
15,1.198161e-07,5.245501e-06
16,1.097701e-07,1.280640e-06
Total,,,
Latency (max),2.419005e-04,
Energy (sum),,4.805067e-03,
EDP, , ,1.624660e-04

OU Size: 36x120
layer,time_s,energy_J
1,1.096111e-05,2.740325e-05
2,2.338371e-04,5.846026e-04
3,1.169186e-04,2.923013e-04
4,2.338371e-04,5.846026e-04
5,1.169186e-04,2.923013e-04
6,1.430852e-04,5.846026e-04
7,2.338371e-04,5.846026e-04
8,8.208793e-05,2.923013e-04
9,8.309850e-05,5.846026e-04
10,8.378838e-05,5.846026e-04
11,2.059812e-05,1.461506e-04
12,2.054157e-05,1.461506e-04
13,2.078361e-05,1.461506e-04
14,1.009781e-08,3.247803e-07
15,1.158222e-07,5.302518e-06
16,1.061111e-07,1.294560e-06
Total,,,
Latency (max),2.338371e-04,
Energy (sum),,4.857296e-03,
EDP, , ,1.534656e-04

OU Size: 36x124
layer,time_s,energy_J
1,1.060753e-05,2.769790e-05
2,2.262940e-04,5.908886e-04
3,1.131470e-04,2.954443e-04
4,2.262940e-04,5.908886e-04
5,1.131470e-04,2.954443e-04
6,1.384695e-04,5.908886e-04
7,2.262940e-04,5.908886e-04
8,7.943993e-05,2.954443e-04
9,8.041791e-05,5.908886e-04
10,8.108553e-05,5.908886e-04
11,1.993367e-05,1.477222e-04
12,1.987894e-05,1.477222e-04
13,2.011317e-05,1.477222e-04
14,9.772074e-09,3.282726e-07
15,1.120860e-07,5.359534e-06
16,1.026882e-07,1.308480e-06
Total,,,
Latency (max),2.262940e-04,
Energy (sum),,4.909525e-03,
EDP, , ,1.452697e-04

OU Size: 36x128
layer,time_s,energy_J
1,1.027604e-05,2.799256e-05
2,2.192223e-04,5.971747e-04
3,1.096111e-04,2.985873e-04
4,2.192223e-04,5.971747e-04
5,1.096111e-04,2.985873e-04
6,1.341424e-04,5.971747e-04
7,2.192223e-04,5.971747e-04
8,7.695743e-05,2.985873e-04
9,7.790485e-05,5.971747e-04
10,7.855161e-05,5.971747e-04
11,1.931074e-05,1.492937e-04
12,1.925772e-05,1.492937e-04
13,1.948464e-05,1.492937e-04
14,9.466697e-09,3.317648e-07
15,1.085834e-07,5.416550e-06
16,9.947919e-08,1.322400e-06
Total,,,
Latency (max),2.192223e-04,
Energy (sum),,4.961754e-03,
EDP, , ,1.377826e-04

OU Size: 40x4
layer,time_s,energy_J
1,2.959501e-04,2.092076e-05
2,6.313602e-03,4.463095e-04
3,3.156801e-03,2.231547e-04
4,6.313602e-03,4.463095e-04
5,3.156801e-03,2.231547e-04
6,3.863300e-03,4.463095e-04
7,6.313602e-03,4.463095e-04
8,2.216374e-03,2.231547e-04
9,2.243660e-03,4.463095e-04
10,2.262286e-03,4.463095e-04
11,5.561493e-04,1.115774e-04
