OU Size: 4x4
layer,time_s,energy_J
12,4.747228e-04,1.983790e-05
13,2.688151e-04,1.983790e-05
14,3.462106e-07,4.408438e-08
15,3.971048e-06,7.197426e-07
16,3.013775e-06,1.757184e-07
Total,,,
Latency (max),2.004318e-03,
Energy (sum),,6.593100e-04,
EDP, , ,1.321467e-06

OU Size: 24x76
layer,time_s,energy_J
1,8.900755e-05,3.871610e-06
2,1.898828e-03,8.259435e-05
3,9.494138e-04,4.129718e-05
4,1.898828e-03,8.259435e-05
5,9.494138e-04,4.129718e-05
6,1.898828e-03,8.259435e-05
7,1.898828e-03,8.259435e-05
8,9.494138e-04,4.129718e-05
9,1.498976e-03,8.259435e-05
10,1.210127e-03,8.259435e-05
11,4.747069e-04,2.064859e-05
12,4.497374e-04,2.064859e-05
13,2.546669e-04,2.064859e-05
14,3.279890e-07,4.588591e-08
15,3.762046e-06,7.491551e-07
16,2.855155e-06,1.828992e-07
Total,,,
Latency (max),1.898828e-03,
Energy (sum),,6.862530e-04,
EDP, , ,1.303076e-06

OU Size: 24x80
layer,time_s,energy_J
1,8.455717e-05,4.023613e-06
2,1.803886e-03,8.583709e-05
3,9.019431e-04,4.291854e-05
4,1.803886e-03,8.583709e-05
5,9.019431e-04,4.291854e-05
6,1.803886e-03,8.583709e-05
7,1.803886e-03,8.583709e-05
8,9.019431e-04,4.291854e-05
9,1.424027e-03,8.583709e-05
10,1.149621e-03,8.583709e-05
11,4.509716e-04,2.145927e-05
12,4.272506e-04,2.145927e-05
13,2.419336e-04,2.145927e-05
14,3.115896e-07,4.768743e-08
15,3.573943e-06,7.785677e-07
16,2.712398e-06,1.900800e-07
Total,,,
Latency (max),1.803886e-03,
Energy (sum),,7.131959e-04,
EDP, , ,1.286524e-06

OU Size: 24x84
layer,time_s,energy_J
1,8.053064e-05,4.175617e-06
2,1.717987e-03,8.907982e-05
3,8.589935e-04,4.453991e-05
4,1.717987e-03,8.907982e-05
5,8.589935e-04,4.453991e-05
6,1.717987e-03,8.907982e-05
7,1.717987e-03,8.907982e-05
8,8.589935e-04,4.453991e-05
9,1.356216e-03,8.907982e-05
10,1.094877e-03,8.907982e-05
11,4.294967e-04,2.226996e-05
12,4.069053e-04,2.226996e-05
13,2.304129e-04,2.226996e-05
14,2.967520e-07,4.948896e-08
15,3.403756e-06,8.079802e-07
16,2.583236e-06,1.972608e-07
Total,,,
Latency (max),1.717987e-03,
Energy (sum),,7.401389e-04,
EDP, , ,1.271549e-06

OU Size: 24x88
layer,time_s,energy_J
1,7.687015e-05,4.327620e-06
2,1.639897e-03,9.232256e-05
3,8.199483e-04,4.616128e-05
4,1.639897e-03,9.232256e-05
5,8.199483e-04,4.616128e-05
6,1.639897e-03,9.232256e-05
7,1.639897e-03,9.232256e-05
8,8.199483e-04,4.616128e-05
9,1.294570e-03,9.232256e-05
10,1.045110e-03,9.232256e-05
11,4.099742e-04,2.308064e-05
12,3.884096e-04,2.308064e-05
13,2.199396e-04,2.308064e-05
14,2.832632e-07,5.129048e-08
15,3.249039e-06,8.373928e-07
16,2.465816e-06,2.044416e-07
Total,,,
Latency (max),1.639897e-03,
Energy (sum),,7.670818e-04,
EDP, , ,1.257935e-06

OU Size: 24x92
layer,time_s,energy_J
1,7.352797e-05,4.479623e-06
2,1.568597e-03,9.556529e-05
3,7.842984e-04,4.778264e-05
4,1.568597e-03,9.556529e-05
5,7.842984e-04,4.778264e-05
6,1.568597e-03,9.556529e-05
7,1.568597e-03,9.556529e-05
8,7.842984e-04,4.778264e-05
9,1.238284e-03,9.556529e-05
10,9.996705e-04,9.556529e-05
11,3.921492e-04,2.389132e-05
12,3.715222e-04,2.389132e-05
13,2.103770e-04,2.389132e-05
14,2.709474e-07,5.309201e-08
15,3.107777e-06,8.668054e-07
16,2.358607e-06,2.116224e-07
Total,,,
Latency (max),1.568597e-03,
Energy (sum),,7.940248e-04,
EDP, , ,1.245505e-06

OU Size: 24x96
layer,time_s,energy_J
1,7.046431e-05,4.631626e-06
2,1.503239e-03,9.880802e-05
3,7.516193e-04,4.940401e-05
4,1.503239e-03,9.880802e-05
5,7.516193e-04,4.940401e-05
6,1.503239e-03,9.880802e-05
7,1.503239e-03,9.880802e-05
8,7.516193e-04,4.940401e-05
9,1.186689e-03,9.880802e-05
10,9.580176e-04,9.880802e-05
11,3.758096e-04,2.470201e-05
12,3.560421e-04,2.470201e-05
13,2.016113e-04,2.470201e-05
14,2.596580e-07,5.489353e-08
15,2.978286e-06,8.962179e-07
16,2.260331e-06,2.188032e-07
Total,,,
Latency (max),1.503239e-03,
Energy (sum),,8.209677e-04,
EDP, , ,1.234110e-06

OU Size: 24x100
layer,time_s,energy_J
1,6.764573e-05,4.783629e-06
2,1.443109e-03,1.020508e-04
3,7.215545e-04,5.102538e-05
4,1.443109e-03,1.020508e-04
5,7.215545e-04,5.102538e-05
6,1.443109e-03,1.020508e-04
7,1.443109e-03,1.020508e-04
8,7.215545e-04,5.102538e-05
9,1.139221e-03,1.020508e-04
10,9.196969e-04,1.020508e-04
11,3.607773e-04,2.551269e-05
12,3.418004e-04,2.551269e-05
13,1.935469e-04,2.551269e-05
14,2.492716e-07,5.669506e-08
15,2.859155e-06,9.256305e-07
16,2.169918e-06,2.259840e-07
Total,,,
Latency (max),1.443109e-03,
Energy (sum),,8.479107e-04,
EDP, , ,1.223628e-06

OU Size: 24x104
layer,time_s,energy_J
1,6.504398e-05,4.935632e-06
2,1.387605e-03,1.052935e-04
3,6.938024e-04,5.264675e-05
4,1.387605e-03,1.052935e-04
5,6.938024e-04,5.264675e-05
6,1.387605e-03,1.052935e-04
7,1.387605e-03,1.052935e-04
8,6.938024e-04,5.264675e-05
9,1.095405e-03,1.052935e-04
10,8.843239e-04,1.052935e-04
11,3.469012e-04,2.632337e-05
12,3.286543e-04,2.632337e-05
13,1.861028e-04,2.632337e-05
14,2.396843e-07,5.849659e-08
15,2.749187e-06,9.550430e-07
16,2.086460e-06,2.331648e-07
Total,,,
Latency (max),1.387605e-03,
Energy (sum),,8.748537e-04,
EDP, , ,1.213951e-06

OU Size: 24x108
layer,time_s,energy_J
1,6.263494e-05,5.087636e-06
2,1.336212e-03,1.085362e-04
3,6.681060e-04,5.426811e-05
4,1.336212e-03,1.085362e-04
5,6.681060e-04,5.426811e-05
6,1.336212e-03,1.085362e-04
7,1.336212e-03,1.085362e-04
8,6.681060e-04,5.426811e-05
9,1.054835e-03,1.085362e-04
10,8.515712e-04,1.085362e-04
11,3.340530e-04,2.713406e-05
12,3.164819e-04,2.713406e-05
13,1.792101e-04,2.713406e-05
14,2.308071e-07,6.029811e-08
15,2.647365e-06,9.844556e-07
16,2.009183e-06,2.403456e-07
Total,,,
Latency (max),1.336212e-03,
Energy (sum),,9.017966e-04,
EDP, , ,1.204991e-06

OU Size: 24x112
layer,time_s,energy_J
1,6.039798e-05,5.239639e-06
2,1.288490e-03,1.117790e-04
3,6.442451e-04,5.588948e-05
4,1.288490e-03,1.117790e-04
5,6.442451e-04,5.588948e-05
6,1.288490e-03,1.117790e-04
7,1.288490e-03,1.117790e-04
8,6.442451e-04,5.588948e-05
9,1.017162e-03,1.117790e-04
10,8.211579e-04,1.117790e-04
11,3.221225e-04,2.794474e-05
12,3.051790e-04,2.794474e-05
13,1.728097e-04,2.794474e-05
14,2.225640e-07,6.209964e-08
15,2.552817e-06,1.013868e-06
16,1.937427e-06,2.475264e-07
Total,,,
Latency (max),1.288490e-03,
Energy (sum),,9.287396e-04,
EDP, , ,1.196672e-06

OU Size: 24x116
layer,time_s,energy_J
1,5.831529e-05,5.391642e-06
2,1.244059e-03,1.150217e-04
3,6.220297e-04,5.751085e-05
4,1.244059e-03,1.150217e-04
5,6.220297e-04,5.751085e-05
6,1.244059e-03,1.150217e-04
7,1.244059e-03,1.150217e-04
8,6.220297e-04,5.751085e-05
9,9.820874e-04,1.150217e-04
10,7.928421e-04,1.150217e-04
11,3.110149e-04,2.875542e-05
12,2.946556e-04,2.875542e-05
13,1.668508e-04,2.875542e-05
14,2.148894e-07,6.390116e-08
15,2.464789e-06,1.043281e-06
16,1.870619e-06,2.547072e-07
Total,,,
Latency (max),1.244059e-03,
Energy (sum),,9.556825e-04,
EDP, , ,1.188926e-06

OU Size: 24x120
layer,time_s,energy_J
1,5.637145e-05,5.543645e-06
2,1.202591e-03,1.182644e-04
3,6.012954e-04,5.913222e-05
4,1.202591e-03,1.182644e-04
5,6.012954e-04,5.913222e-05
6,1.202591e-03,1.182644e-04
7,1.202591e-03,1.182644e-04
8,6.012954e-04,5.913222e-05
9,9.493512e-04,1.182644e-04
10,7.664141e-04,1.182644e-04
11,3.006477e-04,2.956611e-05
12,2.848337e-04,2.956611e-05
13,1.612891e-04,2.956611e-05
14,2.077264e-07,6.570269e-08
15,2.382629e-06,1.072693e-06
16,1.808265e-06,2.618880e-07
Total,,,
Latency (max),1.202591e-03,
Energy (sum),,9.826255e-04,
EDP, , ,1.181696e-06

OU Size: 24x124
layer,time_s,energy_J
1,5.455301e-05,5.695648e-06
2,1.163798e-03,1.215072e-04
3,5.818988e-04,6.075358e-05
4,1.163798e-03,1.215072e-04
5,5.818988e-04,6.075358e-05
6,1.163798e-03,1.215072e-04
7,1.163798e-03,1.215072e-04
8,5.818988e-04,6.075358e-05
9,9.187270e-04,1.215072e-04
10,7.416910e-04,1.215072e-04
11,2.909494e-04,3.037679e-05
12,2.756455e-04,3.037679e-05
13,1.560862e-04,3.037679e-05
14,2.010255e-07,6.750421e-08
15,2.305770e-06,1.102106e-06
16,1.749934e-06,2.690688e-07
Total,,,
Latency (max),1.163798e-03,
Energy (sum),,1.009568e-03,
EDP, , ,1.174933e-06

OU Size: 24x128
layer,time_s,energy_J
1,5.284823e-05,5.847652e-06
2,1.127429e-03,1.247499e-04
3,5.637145e-04,6.237495e-05
4,1.127429e-03,1.247499e-04
5,5.637145e-04,6.237495e-05
6,1.127429e-03,1.247499e-04
7,1.127429e-03,1.247499e-04
8,5.637145e-04,6.237495e-05
9,8.900167e-04,1.247499e-04
10,7.185132e-04,1.247499e-04
11,2.818572e-04,3.118747e-05
12,2.670316e-04,3.118747e-05
13,1.512085e-04,3.118747e-05
14,1.947435e-07,6.930574e-08
15,2.233715e-06,1.131518e-06
16,1.695249e-06,2.762496e-07
Total,,,
Latency (max),1.127429e-03,
Energy (sum),,1.036511e-03,
EDP, , ,1.168593e-06

OU Size: 24x132
layer,time_s,energy_J
1,5.124677e-05,5.999655e-06
2,1.093264e-03,1.279926e-04
3,5.466322e-04,6.399632e-05
4,1.093264e-03,1.279926e-04
5,5.466322e-04,6.399632e-05
6,1.093264e-03,1.279926e-04
7,1.093264e-03,1.279926e-04
8,5.466322e-04,6.399632e-05
9,8.630465e-04,1.279926e-04
10,6.967401e-04,1.279926e-04
11,2.733161e-04,3.199816e-05
12,2.589397e-04,3.199816e-05
13,1.466264e-04,3.199816e-05
14,1.888422e-07,7.110726e-08
15,2.166026e-06,1.160931e-06
16,1.643877e-06,2.834304e-07
Total,,,
Latency (max),1.093264e-03,
Energy (sum),,1.063454e-03,
EDP, , ,1.162637e-06

OU Size: 24x136
layer,time_s,energy_J
1,4.973951e-05,6.151658e-06
2,1.061110e-03,1.312354e-04
3,5.305548e-04,6.561768e-05
4,1.061110e-03,1.312354e-04
5,5.305548e-04,6.561768e-05
6,1.061110e-03,1.312354e-04
7,1.061110e-03,1.312354e-04
8,5.305548e-04,6.561768e-05
9,8.376628e-04,1.312354e-04
10,6.762477e-04,1.312354e-04
11,2.652774e-04,3.280884e-05
12,2.513239e-04,3.280884e-05
13,1.423139e-04,3.280884e-05
14,1.832880e-07,7.290879e-08
15,2.102320e-06,1.190343e-06
16,1.595528e-06,2.906112e-07
Total,,,
Latency (max),1.061110e-03,
Energy (sum),,1.090397e-03,
EDP, , ,1.157031e-06

OU Size: 24x140
layer,time_s,energy_J
1,4.831838e-05,6.303661e-06
2,1.030792e-03,1.344781e-04
3,5.153961e-04,6.723905e-05
4,1.030792e-03,1.344781e-04
5,5.153961e-04,6.723905e-05
6,1.030792e-03,1.344781e-04
7,1.030792e-03,1.344781e-04
8,5.153961e-04,6.723905e-05
9,8.137296e-04,1.344781e-04
10,6.569263e-04,1.344781e-04
11,2.576980e-04,3.361953e-05
12,2.441432e-04,3.361953e-05
13,1.382478e-04,3.361953e-05
14,1.780512e-07,7.471031e-08
15,2.042253e-06,1.219756e-06
16,1.549941e-06,2.977920e-07
Total,,,
Latency (max),1.030792e-03,
Energy (sum),,1.117340e-03,
EDP, , ,1.151746e-06

OU Size: 24x144
layer,time_s,energy_J
1,4.697620e-05,6.455664e-06
2,1.002159e-03,1.377208e-04
3,5.010795e-04,6.886042e-05
4,1.002159e-03,1.377208e-04
5,5.010795e-04,6.886042e-05
6,1.002159e-03,1.377208e-04
7,1.002159e-03,1.377208e-04
8,5.010795e-04,6.886042e-05
9,7.911260e-04,1.377208e-04
10,6.386784e-04,1.377208e-04
11,2.505398e-04,3.443021e-05
12,2.373614e-04,3.443021e-05
13,1.344076e-04,3.443021e-05
14,1.731053e-07,7.651184e-08
15,1.985524e-06,1.249169e-06
16,1.506888e-06,3.049728e-07
Total,,,
Latency (max),1.002159e-03,
Energy (sum),,1.144283e-03,
EDP, , ,1.146754e-06

OU Size: 24x148
layer,time_s,energy_J
1,4.570658e-05,6.607667e-06
2,9.750737e-04,1.409636e-04
3,4.875368e-04,7.048179e-05
4,9.750737e-04,1.409636e-04
5,4.875368e-04,7.048179e-05
6,9.750737e-04,1.409636e-04
7,9.750737e-04,1.409636e-04
8,4.875368e-04,7.048179e-05
9,7.697442e-04,1.409636e-04
10,6.214168e-04,1.409636e-04
11,2.437684e-04,3.524089e-05
12,2.309462e-04,3.524089e-05
13,1.307749e-04,3.524089e-05
14,1.684268e-07,7.831336e-08
15,1.931861e-06,1.278581e-06
16,1.466161e-06,3.121536e-07
Total,,,
Latency (max),9.750737e-04,
Energy (sum),,1.171226e-03,
EDP, , ,1.142032e-06

OU Size: 24x152
layer,time_s,energy_J
1,4.450377e-05,6.759671e-06
2,9.494138e-04,1.442063e-04
3,4.747069e-04,7.210315e-05
4,9.494138e-04,1.442063e-04
5,4.747069e-04,7.210315e-05
6,9.494138e-04,1.442063e-04
7,9.494138e-04,1.442063e-04
8,4.747069e-04,7.210315e-05
9,7.494878e-04,1.442063e-04
10,6.050637e-04,1.442063e-04
11,2.373535e-04,3.605158e-05
12,2.248687e-04,3.605158e-05
13,1.273335e-04,3.605158e-05
14,1.639945e-07,8.011489e-08
15,1.881023e-06,1.307994e-06
16,1.427578e-06,3.193344e-07
Total,,,
Latency (max),9.494138e-04,
Energy (sum),,1.198169e-03,
EDP, , ,1.137558e-06

OU Size: 24x156
layer,time_s,energy_J
1,4.336265e-05,6.911674e-06
2,9.250699e-04,1.474490e-04
3,4.625349e-04,7.372452e-05
4,9.250699e-04,1.474490e-04
5,4.625349e-04,7.372452e-05
6,9.250699e-04,1.474490e-04
7,9.250699e-04,1.474490e-04
8,4.625349e-04,7.372452e-05
9,7.302701e-04,1.474490e-04
10,5.895493e-04,1.474490e-04
11,2.312675e-04,3.686226e-05
12,2.191029e-04,3.686226e-05
13,1.240685e-04,3.686226e-05
14,1.597895e-07,8.191641e-08
15,1.832791e-06,1.337406e-06
16,1.390973e-06,3.265152e-07
Total,,,
Latency (max),9.250699e-04,
Energy (sum),,1.225112e-03,
EDP, , ,1.133314e-06

OU Size: 24x160
layer,time_s,energy_J
1,4.227858e-05,7.063677e-06
2,9.019431e-04,1.506918e-04
3,4.509716e-04,7.534589e-05
4,9.019431e-04,1.506918e-04
5,4.509716e-04,7.534589e-05
6,9.019431e-04,1.506918e-04
7,9.019431e-04,1.506918e-04
8,4.509716e-04,7.534589e-05
9,7.120134e-04,1.506918e-04
10,5.748106e-04,1.506918e-04
11,2.254858e-04,3.767294e-05
12,2.136253e-04,3.767294e-05
13,1.209668e-04,3.767294e-05
14,1.557948e-07,8.371794e-08
15,1.786972e-06,1.366819e-06
16,1.356199e-06,3.336960e-07
Total,,,
Latency (max),9.019431e-04,
Energy (sum),,1.252055e-03,
EDP, , ,1.129282e-06

OU Size: 24x164
layer,time_s,energy_J
1,4.124740e-05,7.215680e-06
2,8.799445e-04,1.539345e-04
3,4.399723e-04,7.696725e-05
4,8.799445e-04,1.539345e-04
5,4.399723e-04,7.696725e-05
6,8.799445e-04,1.539345e-04
7,8.799445e-04,1.539345e-04
8,4.399723e-04,7.696725e-05
9,6.946472e-04,1.539345e-04
10,5.607908e-04,1.539345e-04
11,2.199861e-04,3.848363e-05
12,2.084149e-04,3.848363e-05
13,1.180164e-04,3.848363e-05
14,1.519949e-07,8.551946e-08
15,1.743387e-06,1.396231e-06
16,1.323121e-06,3.408768e-07
Total,,,
Latency (max),8.799445e-04,
Energy (sum),,1.278998e-03,
EDP, , ,1.125447e-06

OU Size: 24x168
layer,time_s,energy_J
1,4.026532e-05,7.367683e-06
2,8.589935e-04,1.571772e-04
3,4.294967e-04,7.858862e-05
4,8.589935e-04,1.571772e-04
5,4.294967e-04,7.858862e-05
6,8.589935e-04,1.571772e-04
7,8.589935e-04,1.571772e-04
8,4.294967e-04,7.858862e-05
9,6.781080e-04,1.571772e-04
10,5.474386e-04,1.571772e-04
11,2.147484e-04,3.929431e-05
12,2.034526e-04,3.929431e-05
13,1.152065e-04,3.929431e-05
14,1.483760e-07,8.732099e-08
15,1.701878e-06,1.425644e-06
16,1.291618e-06,3.480576e-07
Total,,,
Latency (max),8.589935e-04,
Energy (sum),,1.305941e-03,
EDP, , ,1.121795e-06

OU Size: 24x172
layer,time_s,energy_J
1,3.932892e-05,7.519686e-06
2,8.390169e-04,1.604200e-04
3,4.195084e-04,8.020999e-05
4,8.390169e-04,1.604200e-04
5,4.195084e-04,8.020999e-05
6,8.390169e-04,1.604200e-04
7,8.390169e-04,1.604200e-04
8,4.195084e-04,8.020999e-05
9,6.623380e-04,1.604200e-04
10,5.347075e-04,1.604200e-04
11,2.097542e-04,4.010499e-05
12,1.987212e-04,4.010499e-05
13,1.125273e-04,4.010499e-05
14,1.449254e-07,8.912252e-08
15,1.662299e-06,1.455056e-06
16,1.261580e-06,3.552384e-07
Total,,,
Latency (max),8.390169e-04,
Energy (sum),,1.332884e-03,
EDP, , ,1.118312e-06

OU Size: 24x176
layer,time_s,energy_J
1,3.843508e-05,7.671690e-06
2,8.199483e-04,1.636627e-04
3,4.099742e-04,8.183136e-05
4,8.199483e-04,1.636627e-04
5,4.099742e-04,8.183136e-05
6,8.199483e-04,1.636627e-04
7,8.199483e-04,1.636627e-04
8,4.099742e-04,8.183136e-05
9,6.472849e-04,1.636627e-04
10,5.225550e-04,1.636627e-04
11,2.049871e-04,4.091568e-05
12,1.942048e-04,4.091568e-05
13,1.099698e-04,4.091568e-05
14,1.416316e-07,9.092404e-08
15,1.624520e-06,1.484469e-06
16,1.232908e-06,3.624192e-07
Total,,,
Latency (max),8.199483e-04,
Energy (sum),,1.359827e-03,
EDP, , ,1.114988e-06

OU Size: 24x180
layer,time_s,energy_J
1,3.758096e-05,7.823693e-06
2,8.017272e-04,1.669054e-04
3,4.008636e-04,8.345272e-05
4,8.017272e-04,1.669054e-04
5,4.008636e-04,8.345272e-05
6,8.017272e-04,1.669054e-04
7,8.017272e-04,1.669054e-04
8,4.008636e-04,8.345272e-05
9,6.329008e-04,1.669054e-04
10,5.109427e-04,1.669054e-04
11,2.004318e-04,4.172636e-05
12,1.898891e-04,4.172636e-05
13,1.075260e-04,4.172636e-05
14,1.384842e-07,9.272557e-08
15,1.588419e-06,1.513882e-06
16,1.205510e-06,3.696000e-07
Total,,,
Latency (max),8.017272e-04,
Energy (sum),,1.386770e-03,
EDP, , ,1.111811e-06

OU Size: 24x184
layer,time_s,energy_J
1,3.676399e-05,7.975696e-06
2,7.842984e-04,1.701482e-04
3,3.921492e-04,8.507409e-05
4,7.842984e-04,1.701482e-04
5,3.921492e-04,8.507409e-05
6,7.842984e-04,1.701482e-04
7,7.842984e-04,1.701482e-04
8,3.921492e-04,8.507409e-05
9,6.191421e-04,1.701482e-04
10,4.998353e-04,1.701482e-04
11,1.960746e-04,4.253705e-05
12,1.857611e-04,4.253705e-05
13,1.051885e-04,4.253705e-05
14,1.354737e-07,9.452709e-08
15,1.553888e-06,1.543294e-06
16,1.179303e-06,3.767808e-07
Total,,,
Latency (max),7.842984e-04,
Energy (sum),,1.413713e-03,
EDP, , ,1.108773e-06

OU Size: 24x188
layer,time_s,energy_J
1,3.598177e-05,8.127699e-06
2,7.676112e-04,1.733909e-04
3,3.838056e-04,8.669546e-05
4,7.676112e-04,1.733909e-04
5,3.838056e-04,8.669546e-05
6,7.676112e-04,1.733909e-04
7,7.676112e-04,1.733909e-04
8,3.838056e-04,8.669546e-05
9,6.059688e-04,1.733909e-04
10,4.892005e-04,1.733909e-04
11,1.919028e-04,4.334773e-05
12,1.818087e-04,4.334773e-05
13,1.029505e-04,4.334773e-05
14,1.325913e-07,9.632862e-08
15,1.520827e-06,1.572707e-06
16,1.154212e-06,3.839616e-07
Total,,,
Latency (max),7.676112e-04,
Energy (sum),,1.440656e-03,
EDP, , ,1.105863e-06

OU Size: 24x192
layer,time_s,energy_J
1,3.523215e-05,8.279702e-06
2,7.516193e-04,1.766336e-04
3,3.758096e-04,8.831682e-05
4,7.516193e-04,1.766336e-04
5,3.758096e-04,8.831682e-05
6,7.516193e-04,1.766336e-04
7,7.516193e-04,1.766336e-04
8,3.758096e-04,8.831682e-05
9,5.933445e-04,1.766336e-04
10,4.790088e-04,1.766336e-04
11,1.879048e-04,4.415841e-05
12,1.780211e-04,4.415841e-05
13,1.008057e-04,4.415841e-05
14,1.298290e-07,9.813014e-08
15,1.489143e-06,1.602119e-06
16,1.130166e-06,3.911424e-07
Total,,,
Latency (max),7.516193e-04,
Energy (sum),,1.467599e-03,
EDP, , ,1.103075e-06

OU Size: 24x196
layer,time_s,energy_J
1,3.451313e-05,8.431705e-06
2,7.362801e-04,1.798764e-04
3,3.681401e-04,8.993819e-05
4,7.362801e-04,1.798764e-04
5,3.681401e-04,8.993819e-05
6,7.362801e-04,1.798764e-04
7,7.362801e-04,1.798764e-04
8,3.681401e-04,8.993819e-05
9,5.812354e-04,1.798764e-04
10,4.692331e-04,1.798764e-04
11,1.840700e-04,4.496910e-05
12,1.743880e-04,4.496910e-05
13,9.874840e-05,4.496910e-05
14,1.271794e-07,9.993167e-08
15,1.458752e-06,1.631532e-06
16,1.107101e-06,3.983232e-07
Total,,,
Latency (max),7.362801e-04,
Energy (sum),,1.494542e-03,
EDP, , ,1.100401e-06

OU Size: 24x200
layer,time_s,energy_J
1,3.382287e-05,8.583709e-06
2,7.215545e-04,1.831191e-04
3,3.607773e-04,9.155956e-05
4,7.215545e-04,1.831191e-04
5,3.607773e-04,9.155956e-05
6,7.215545e-04,1.831191e-04
7,7.215545e-04,1.831191e-04
8,3.607773e-04,9.155956e-05
9,5.696107e-04,1.831191e-04
10,4.598484e-04,1.831191e-04
11,1.803886e-04,4.577978e-05
12,1.709002e-04,4.577978e-05
13,9.677344e-05,4.577978e-05
14,1.246358e-07,1.017332e-07
15,1.429577e-06,1.660944e-06
16,1.084959e-06,4.055040e-07
Total,,,
Latency (max),7.215545e-04,
Energy (sum),,1.521485e-03,
EDP, , ,1.097834e-06

OU Size: 24x204
layer,time_s,energy_J
1,3.315967e-05,8.735712e-06
2,7.074064e-04,1.863619e-04
3,3.537032e-04,9.318093e-05
4,7.074064e-04,1.863619e-04
5,3.537032e-04,9.318093e-05
6,7.074064e-04,1.863619e-04
7,7.074064e-04,1.863619e-04
8,3.537032e-04,9.318093e-05
9,5.584419e-04,1.863619e-04
10,4.508318e-04,1.863619e-04
11,1.768516e-04,4.659046e-05
12,1.675492e-04,4.659046e-05
13,9.487592e-05,4.659046e-05
14,1.221920e-07,1.035347e-07
15,1.401546e-06,1.690357e-06
16,1.063685e-06,4.126848e-07
Total,,,
Latency (max),7.074064e-04,
Energy (sum),,1.548428e-03,
EDP, , ,1.095368e-06

OU Size: 24x208
layer,time_s,energy_J
1,3.252199e-05,8.887715e-06
2,6.938024e-04,1.896046e-04
3,3.469012e-04,9.480229e-05
4,6.938024e-04,1.896046e-04
5,3.469012e-04,9.480229e-05
6,6.938024e-04,1.896046e-04
7,6.938024e-04,1.896046e-04
8,3.469012e-04,9.480229e-05
9,5.477026e-04,1.896046e-04
10,4.421620e-04,1.896046e-04
11,1.734506e-04,4.740115e-05
12,1.643271e-04,4.740115e-05
13,9.305138e-05,4.740115e-05
14,1.198421e-07,1.053362e-07
15,1.374594e-06,1.719769e-06
16,1.043230e-06,4.198656e-07
Total,,,
Latency (max),6.938024e-04,
Energy (sum),,1.575371e-03,
EDP, , ,1.092996e-06

OU Size: 24x212
layer,time_s,energy_J
1,3.190837e-05,9.039718e-06
2,6.807118e-04,1.928473e-04
3,3.403559e-04,9.642366e-05
4,6.807118e-04,1.928473e-04
5,3.403559e-04,9.642366e-05
6,6.807118e-04,1.928473e-04
7,6.807118e-04,1.928473e-04
8,3.403559e-04,9.642366e-05
9,5.373686e-04,1.928473e-04
10,4.338193e-04,1.928473e-04
11,1.701779e-04,4.821183e-05
12,1.612266e-04,4.821183e-05
13,9.129569e-05,4.821183e-05
14,1.175810e-07,1.071378e-07
15,1.348658e-06,1.749182e-06
16,1.023546e-06,4.270464e-07
Total,,,
Latency (max),6.807118e-04,
Energy (sum),,1.602313e-03,
EDP, , ,1.090714e-06

OU Size: 24x216
layer,time_s,energy_J
1,3.131747e-05,9.191721e-06
2,6.681060e-04,1.960901e-04
3,3.340530e-04,9.804503e-05
4,6.681060e-04,1.960901e-04
5,3.340530e-04,9.804503e-05
6,6.681060e-04,1.960901e-04
7,6.681060e-04,1.960901e-04
8,3.340530e-04,9.804503e-05
9,5.274173e-04,1.960901e-04
10,4.257856e-04,1.960901e-04
11,1.670265e-04,4.902251e-05
12,1.582409e-04,4.902251e-05
13,8.960503e-05,4.902251e-05
14,1.154035e-07,1.089393e-07
15,1.323683e-06,1.778595e-06
16,1.004592e-06,4.342272e-07
Total,,,
Latency (max),6.681060e-04,
Energy (sum),,1.629256e-03,
EDP, , ,1.088516e-06

OU Size: 24x220
layer,time_s,energy_J
1,3.074806e-05,9.343725e-06
2,6.559586e-04,1.993328e-04
3,3.279793e-04,9.966640e-05
4,6.559586e-04,1.993328e-04
5,3.279793e-04,9.966640e-05
6,6.559586e-04,1.993328e-04
7,6.559586e-04,1.993328e-04
8,3.279793e-04,9.966640e-05
9,5.178279e-04,1.993328e-04
10,4.180440e-04,1.993328e-04
11,1.639897e-04,4.983320e-05
12,1.553638e-04,4.983320e-05
13,8.797585e-05,4.983320e-05
14,1.133053e-07,1.107408e-07
15,1.299616e-06,1.808007e-06
16,9.863264e-07,4.414080e-07
Total,,,
Latency (max),6.559586e-04,
Energy (sum),,1.656199e-03,
EDP, , ,1.086398e-06

OU Size: 24x224
layer,time_s,energy_J
1,3.019899e-05,9.495728e-06
2,6.442451e-04,2.025755e-04
3,3.221225e-04,1.012878e-04
4,6.442451e-04,2.025755e-04
5,3.221225e-04,1.012878e-04
6,6.442451e-04,2.025755e-04
7,6.442451e-04,2.025755e-04
8,3.221225e-04,1.012878e-04
9,5.085810e-04,2.025755e-04
10,4.105790e-04,2.025755e-04
11,1.610613e-04,5.064388e-05
12,1.525895e-04,5.064388e-05
13,8.640485e-05,5.064388e-05
14,1.112820e-07,1.125423e-07
15,1.276408e-06,1.837420e-06
16,9.687134e-07,4.485888e-07
Total,,,
Latency (max),6.442451e-04,
Energy (sum),,1.683142e-03,
EDP, , ,1.084356e-06

